Baheri,Dharampur B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Bhawanipur,Raipur B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Bhura,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Dhakiaharchand,Raipur B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Kalyanpur,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Kasampur,Raipur B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Khalipar,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Rajpur,Raipur B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Sipka,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Amritpura,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Daduwala,Raipur B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Garhi Husain,Raipur B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Hempur Daya,Jaspur S.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Jaspur Patti Netram,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Malpuri,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Nadehi,Raipur B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Rahmapur,Raipur B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
South Jaspur Range,Jaspur S.O,244712,Haldwani,NAINITAL,UTTARAKHAND
Surajpur,Raipur B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Umarpur,Dharampur B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Chakaspur,Raipur B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Jaspur Patti Mansha,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Jaspur Patti Tirmal,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Khera Laxmipur,Raipur B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Kilawali,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Kirpacharyapur,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Mahuwadabara,Mahuwadabara B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Makaunia,Dharampur B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Niwar Mandi,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Raipur Patti Dilla,Raipur B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Raipur Patti Lekhraj,Raipur B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Dharmpur,Dharampur B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Fazalpur,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Hajiro,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Jagatpur Jaspur,Raipur B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Jaspur Khurd,Jaspur S.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Malpura,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Mandua Khera,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Manorathpur Iii,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Sanyasiwala,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Angadpur,Dharampur B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Bhogpur Jaspur,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Chaturpur Bagichi,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Jaminiwala,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Milak Sipka,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Nai Abadi Sipla,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Patrampur,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Puranpur,Dharampur B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Raipur Patti Harji,Raipur B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Ahamad Nagar,Raipur B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Bahadurpur,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Chak Jagatpur,Raipur B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Devipura,Mahuwadabara B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Hamirawala,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Jagdishwala,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Jaspur Patti Uttam,Raipur B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Meghawala,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Pattiwale,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Raipur Khurd,Raipur B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Raipur Patti Lokman,Raipur B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Ramnagar Jaspur,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Tanda Prabhapur,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Amiya Wala,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Beerpuri,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Dharhipura,Dharampur B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Ganguwala,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Gulargojhi,Dharampur B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Haripura,Mahuwadabara B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Jaspur Patti Kalyan,Jaspur S.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Manorathpur I,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Manorathpurii,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
North Jaspur Range,Jaspur S.O,244712,Haldwani,NAINITAL,UTTARAKHAND
Amaka,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Aspur,Dharampur B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Barhyonwala,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Bhagwantpur Jaspur,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Devipura,Raipur B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Kaliyawala,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Kishanpur,Dharampur B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Murliwala,Raipur B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Narainpur,Raipur B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Talvpur,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Tirgarhi,Barionwala B.O,244712,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Bhagwantpur Kashipur,Dhanauri B.O,244713,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Dabrakhera,Chaukhandi B.O,244713,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
Dhanauri Patti,Pratappur B.O,244713,Kashipur,UDHAM SINGH NAGAR,UTTARAKHAND
